#-----------------------------------------------------------------------------
# Date d'extraction : 22/01/2025 - 13h48 loc.
#-----------------------------------------------------------------------------
# Producteur : CEN
# Experience : ADAMONT2017
# Modele     : ALADIN53_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# PÃ©riode extraite : de 2005 Ã  2100
#-----------------------------------------------------------------------------
# Type d'indice : horaire
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     TNAV : TempÃ©rature minimale journaliÃ¨re (Â°C)
#     TXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     SD : Nombre de journÃ©es d'Ã©tÃ© (jour(s))
#     TXND : Nombre de jours anormalement chauds (jour(s))
#     TNHT : Nombre de nuits anormalement chaudes (jour(s))
#     TR : Nombre de nuits tropicales (jour(s))
#     TNFD : Nombre de jours de gel (jour(s))
#     TNND : Nombre de jours anormalement froids (jour(s))
#     TXFD : Nombre de jours sans dÃ©gel (jour(s))
#     TNCWD : Nombre de jours d'une vague de froid (jour(s))
#     TXHWD : Nombre de jours d'une vague de chaleur (jour(s))
#     TRAV : Amplitude thermique journaliÃ¨re (Â°C)
#     TXQ90 : ExtrÃªme chaud de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TXQ10 : ExtrÃªme froid de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TNQ10 : ExtrÃªme froid de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     TNQ90 : ExtrÃªme chaud de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     PAV : PrÃ©cipitations journaliÃ¨res moyennes (mm)
#     RR : Cumul de prÃ©cipitation (mm)
#     RR1MM : Nombre de jours de pluie (jour(s))
#     PN20MM : Nombre de jours de fortes prÃ©cipitations (jour(s))
#     PFL90 : Fraction des prÃ©cipitations journaliÃ¨res intenses (%)
#     PXCWD : Nombre maximum de jours pluvieux consÃ©cutifs (jour(s))
#     PXCDD : PÃ©riode de sÃ©cheresse (jour(s))
#     PINT : PrÃ©cipitation moyenne les jours pluvieux (mm)
#     RRSN : rapport entre le cumul de prÃ©cipitations neigeuses et totales
#     SNDAV : Ã©paisseur de neige moyenne (cm)
#     SND5 : nombre de jours de dÃ©passement dâ€™un seuil de 5 cm (jour(s))
#     SND50 : nombre de jours de dÃ©passement dâ€™un seuil de 50 cm (jour(s))
#     SND100 : nombre de jours de dÃ©passement dâ€™un seuil de 100 cm (jour(s))
#     SWE : maximum dâ€™Ã©quivalent en eau du manteau neigeux (mm)
#     SWEDAT : date du maximum dâ€™Ã©quivalent en eau du manteau neigeux (%)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Identifiant;Libelle;Altitude;Contexte;Annee;TAV;TNAV;TXAV;SD;TXND;TNHT;TR;TNFD;TNND;TXFD;TNCWD;TXHWD;TRAV;TXQ90;TXQ10;TNQ10;TNQ90;PAV;RR;RR1MM;PN20MM;PFL90;PXCWD;PXCDD;PINT;RRSN;SNDAV;SND5;SND50;SND100;SWE;SWEDAT;
#-----------------------------------------------------------------------------
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2036;1;-1.94;3.93;0;26;36;0;103;11;34;0;0;5.86;9.55;-3.05;-9.45;2.95;5.73;1043.31;87;16;68.73;12;10;11.89;0.43;23.98;117;40;0;193.29;20360316;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2037;1.52;-1.84;4.89;0;33;34;0;122;11;23;0;13;6.73;10.15;-0.95;-8.05;3.25;4.31;779.33;72;9;50.89;9;19;10.7;0.35;25.01;133;25;0;199.47;20370120;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2038;0.64;-2.39;3.66;0;24;33;0;122;9;42;0;0;6.05;9.75;-3.05;-8.55;2.75;5.26;952.17;88;14;56.59;13;21;10.64;0.5;33.48;121;55;0;268.74;20380220;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2039;1.97;-0.96;4.9;0;43;49;0;103;7;30;0;6;5.86;12.05;-1.25;-7.25;4.95;5.89;1066.01;75;13;64.15;11;16;14.03;0.49;40.86;135;73;17;354.37;20390320;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2040;4.04;0.8;7.27;0;76;84;0;91;0;16;0;45;6.48;16.45;0.25;-5.15;6.75;3.12;567.37;62;8;58.43;9;16;9.05;0.47;21.33;103;6;0;179.76;20400220;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2041;1.86;-1.11;4.83;0;34;42;0;97;6;29;0;0;5.94;10.55;-1.45;-7.75;3.45;5.39;975.16;83;15;56.92;9;12;11.63;0.44;12.58;84;6;0;111.24;20410216;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2042;0.14;-3.08;3.37;0;26;27;0;129;21;48;8;0;6.46;9.65;-3.85;-9.75;3.55;5.55;1004.02;78;15;67.59;11;11;12.76;0.7;72.41;161;117;69;498.33;20420324;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2043;1.07;-2.06;4.2;0;40;34;0;116;10;45;7;7;6.26;12.25;-4.55;-9.15;4.85;5.41;980.04;74;18;68.23;8;39;13.11;0.59;61.52;141;85;50;525.11;20430224;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2044;-0.19;-3.32;2.95;0;20;15;0;139;18;55;0;0;6.27;10.05;-4.15;-9.75;2.35;4.02;731.76;68;8;52.25;7;20;10.54;0.71;51.65;142;102;35;387.68;20440406;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2045;1.03;-1.8;3.86;0;40;43;0;109;22;43;7;20;5.66;11.05;-4.45;-9.75;4.05;5.45;987.08;81;19;60.25;8;10;12.07;0.65;63.6;144;113;36;381.93;20450222;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2046;1.02;-2.26;4.31;0;31;26;0;119;8;31;0;7;6.57;10.45;-1.95;-8.65;2.75;5.14;930.69;76;14;56.48;10;19;12.07;0.54;49.86;137;93;27;363.98;20460220;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2047;2.3;-0.77;5.37;0;47;51;0;102;8;19;7;9;6.14;11.45;-0.15;-6.45;4.05;5.84;1057.87;90;14;44.99;8;13;11.67;0.52;37.95;137;67;0;251.12;20470108;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2048;2.37;-0.85;5.59;0;60;64;0;91;12;26;7;28;6.43;13.05;-1.85;-8.25;4.45;5.89;1071.52;84;15;59.66;12;12;12.64;0.34;6.97;74;1;0;102.14;20471222;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2049;2.74;-0.2;5.67;0;40;67;0;94;0;16;0;0;5.87;11.35;0.15;-5.15;4.95;5.11;925.74;72;14;54.37;9;20;12.73;0.41;21.1;107;31;0;200.66;20490320;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2050;2.48;-0.85;5.81;0;56;56;0;107;9;22;0;36;6.66;13.25;-1.75;-7.15;6.35;4.72;854.12;72;14;61.1;10;27;11.72;0.54;39.15;118;82;10;294.94;20500212;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2051;2.08;-1.19;5.36;0;45;42;0;102;0;26;0;23;6.55;11.25;-1.05;-6.85;3.45;3.89;704.82;63;11;59.46;6;28;11.1;0.54;37.37;108;78;0;306.73;20510404;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2052;4.15;1.03;7.28;0;78;87;0;71;3;11;0;46;6.25;12.35;2.25;-3.75;6.05;3.16;574.88;70;9;50.94;10;27;8.06;0.29;4.5;54;0;0;57.99;20520104;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2053;2.66;-0.29;5.61;0;48;63;0;91;2;25;0;27;5.9;11.05;-0.65;-4.55;3.95;4.58;829.11;80;9;56.3;9;18;10.21;0.3;4.48;54;0;0;54.63;20530128;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2054;1.04;-1.93;4.01;0;25;30;0;108;7;33;0;6;5.93;9.05;-1.45;-7.35;3.05;5.03;910.19;88;10;54.48;9;12;10.2;0.58;30.16;137;42;0;214.67;20540208;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2055;4.34;1.13;7.55;0;81;94;0;64;0;5;0;33;6.42;13.05;2.15;-3.45;4.85;3.91;707.03;68;10;55.58;6;23;10.19;0.26;7.01;56;0;0;106.21;20550128;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2056;2.32;-1;5.64;0;49;49;0;105;4;26;0;17;6.64;11.55;-0.75;-6.75;4.45;4.43;805.72;67;14;69.4;6;19;11.83;0.58;24.02;127;38;0;271.55;20560300;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2057;2.47;-0.31;5.26;0;50;51;0;92;1;35;0;23;5.57;12.25;-2.35;-6.45;4.85;5.4;976.78;92;12;53.1;11;12;10.51;0.52;32.92;109;51;18;319.5;20570216;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2058;4.35;1.11;7.59;0;84;88;0;57;2;10;0;58;6.49;14.75;1.95;-3.55;5.05;3.81;690.3;72;10;58.08;9;16;9.49;0.32;9.37;85;6;0;134.25;20580204;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2059;1.63;-1.62;4.89;0;41;39;0;122;2;31;0;9;6.52;10.65;-1.25;-6.75;3.35;5.02;908.62;76;15;59.3;10;18;11.78;0.63;34.14;130;56;0;256.35;20590320;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2060;2.84;-0.4;6.07;0;59;52;0;88;1;23;0;23;6.47;13.15;-0.95;-6.05;4.65;2.73;496.05;59;6;55.74;10;23;8.16;0.51;22.93;105;36;0;217.59;20600216;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2061;2.75;-0.34;5.83;0;43;52;0;91;0;18;0;26;6.16;12.45;-0.15;-5.05;4.35;4.63;837.87;65;13;58.83;10;26;12.73;0.43;22.42;107;37;0;164.08;20610126;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2062;2.64;-0.07;5.36;0;54;69;0;99;4;21;0;28;5.43;12.25;-0.35;-4.85;5.45;5.33;964.49;88;14;59.19;8;11;10.85;0.44;17.55;110;3;0;140.05;20620312;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2063;2.92;0.22;5.62;0;61;79;0;89;2;24;0;28;5.4;12.65;-1.25;-5.55;5.15;5.61;1015.91;83;16;67.96;7;18;12.09;0.51;29.79;114;53;0;256.63;20630202;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2064;3.79;0.72;6.86;0;70;85;0;78;0;16;0;37;6.14;13.25;0.25;-4.55;5.85;4.77;867.62;72;13;56.88;12;15;11.81;0.43;20.38;77;33;0;286.81;20640222;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2065;2.97;-0.06;6;0;56;62;0;79;0;21;0;7;6.05;12.05;-0.55;-5.65;5.35;6.26;1133.68;81;19;56.13;10;13;13.85;0.52;39.55;123;74;12;347.59;20650102;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2066;1.78;-1.33;4.89;0;43;52;0;104;15;40;13;12;6.22;12.25;-3.45;-9.05;6.05;5.06;914.98;82;11;65.36;14;16;11.04;0.44;31.76;126;72;0;261.11;20660208;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2067;3.07;0.22;5.91;0;67;82;0;76;4;30;0;21;5.69;12.15;-1.05;-6.05;5.05;5.02;908.93;76;15;68.1;8;27;11.84;0.31;16.98;69;31;6;219.43;20670124;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2068;3.91;0.45;7.37;0;81;83;0;81;2;16;0;39;6.92;14.55;0.15;-5.45;6.75;4.52;822.13;75;14;60.8;9;21;10.85;0.45;24.46;109;44;0;214.88;20680226;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2069;3.79;0.73;6.85;0;65;73;0;83;0;13;0;42;6.12;14.35;0.35;-4.15;6.45;4.19;758.92;69;13;66.18;7;13;10.83;0.43;18.69;128;4;0;158.24;20690304;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2070;4.39;1.24;7.54;0;87;97;0;73;0;20;0;59;6.31;14.45;-0.15;-4.95;7.05;3.77;682.71;66;6;61.01;8;16;10.18;0.43;28.49;92;61;0;244.08;20700226;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2071;2.55;-0.39;5.49;0;52;57;0;90;0;30;0;21;5.88;12.05;-2.45;-7.05;4.65;6.15;1113.5;87;16;68.01;10;18;12.63;0.53;38.51;126;59;8;310.42;20710226;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2072;2.91;-0.37;6.2;0;66;72;0;86;5;30;0;34;6.57;12.95;-1.75;-7.25;4.65;3.67;667.91;56;10;75.82;7;24;11.77;0.53;24.79;107;28;0;160.51;20720328;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2073;3.39;0.4;6.38;0;63;81;0;78;1;19;0;22;5.98;13.05;-0.35;-4.75;5.05;4.85;877.24;74;13;44.93;11;21;11.69;0.43;13.05;74;14;0;162.43;20730318;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2074;5;1.67;8.32;0;88;104;0;59;0;10;0;45;6.65;15.05;2.05;-2.75;6.65;4.47;808.33;75;13;60.26;10;12;10.61;0.36;15.56;93;1;0;141.36;20740204;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2075;4.78;1.34;8.22;0;86;85;0;70;1;4;0;58;6.87;15.75;1.95;-3.95;7.35;3.82;690.65;63;10;65.64;8;44;10.86;0.29;5.03;66;0;0;42.57;20741216;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2076;4.28;1.23;7.33;0;84;94;0;70;0;17;0;58;6.1;16.25;0.05;-5.55;7.55;3.24;590.39;67;5;48.12;9;16;8.59;0.4;10.08;67;0;0;131.53;20760222;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2077;2.59;-0.34;5.52;0;41;49;0;94;1;23;0;9;5.86;11.65;-0.35;-6.05;4.85;3.76;681.08;63;7;58.22;8;23;10.6;0.52;24.17;115;31;0;195.4;20770224;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2078;3.81;0.93;6.68;0;73;94;0;63;5;28;0;42;5.75;13.25;-1.85;-6.15;6.35;4.96;898.26;70;16;66.13;7;23;12.63;0.49;32.41;82;61;23;346.8;20780228;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2079;4.71;1.66;7.75;0;82;109;0;56;0;9;0;52;6.09;13.05;1.65;-2.75;6.05;4.74;858.31;63;17;69.23;7;18;13.48;0.18;1.75;29;0;0;34.04;20790108;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2080;2.38;-0.52;5.28;0;43;62;0;96;4;18;0;10;5.8;10.35;-0.15;-5.35;3.75;5.77;1049.81;82;16;60.75;9;22;12.64;0.39;11.83;102;0;0;102.97;20791120;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2081;3.91;0.84;6.98;0;83;94;0;80;2;16;0;51;6.14;14.45;0.05;-4.25;6.45;4.77;863.14;81;12;58.4;7;9;10.52;0.37;8.53;65;1;0;117.11;20810120;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2082;3.15;0.34;5.96;0;54;69;0;86;0;18;0;35;5.62;12.25;-0.05;-4.05;5.35;4.22;764.39;73;10;56.51;9;16;10.36;0.49;16.73;82;21;0;199.89;20820212;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2083;3.43;0.05;6.82;0;69;74;0;90;5;14;0;39;6.77;14.95;1.25;-5.55;6.05;5.51;998.09;71;14;73.33;9;28;13.82;0.35;15.24;83;8;0;152.74;20830224;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2084;4.18;1.15;7.21;0;77;91;0;60;0;14;0;38;6.06;12.55;0.15;-3.05;5.15;3.7;672.73;62;8;62.76;11;28;10.73;0.36;14.15;68;19;0;192.26;20840210;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2085;6.24;3.19;9.29;0;113;139;0;18;0;1;0;83;6.11;14.45;3.75;-0.05;6.75;4.99;903.95;61;16;69.46;13;23;14.67;0.14;0.59;9;0;0;43.24;20850204;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2086;4.11;1.05;7.17;0;78;92;0;78;6;14;6;41;6.12;14.55;0.35;-4.25;6.55;4.09;740.18;64;12;66.66;9;20;11.41;0.38;14.6;85;14;0;171.58;20860124;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2087;3.5;0.62;6.39;0;66;74;0;91;1;22;0;19;5.77;14.15;-0.45;-4.85;6.05;5.21;942.24;97;15;45.19;6;12;9.62;0.38;12.21;105;0;0;95.6;20870206;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2088;5.89;2.6;9.18;0;106;126;0;39;0;13;0;78;6.58;16.35;1.45;-4.05;6.65;4.15;755.11;75;14;61.21;7;11;9.93;0.19;6.72;42;0;0;89.79;20880124;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2089;4.75;1.75;7.75;0;79;107;0;49;0;14;0;42;6;14.95;0.45;-4.55;6.75;4.59;830.94;71;16;61.18;7;17;11.5;0.26;8.1;50;7;0;132.48;20890308;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2090;5.37;2.45;8.29;0;84;123;0;49;0;2;0;45;5.84;15.05;2.75;-1.55;6.95;2.03;367.94;42;5;62.38;7;27;8.48;0.05;0.02;0;0;0;3.59;20900118;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2091;4.64;1.58;7.7;0;84;99;0;52;0;17;0;68;6.11;14.15;0.05;-4.55;6.75;4.84;875.95;76;14;62.64;8;16;11.37;0.37;7.62;61;0;0;92.17;20901210;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2092;3.63;0.84;6.43;0;76;99;0;67;10;25;10;40;5.59;14.05;-1.15;-5.45;6.05;4.97;904.52;82;11;63.28;8;10;10.86;0.43;12.63;83;2;0;119.26;20920228;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2093;6.85;3.67;10.04;0;121;139;0;29;0;1;0;97;6.37;16.85;3.15;-0.55;9.35;5.72;1035.85;82;13;61.93;10;20;12.46;0.08;0.32;1;0;0;15.95;20930124;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2094;4.24;1.02;7.46;0;82;86;0;62;2;16;0;56;6.44;14.15;0.45;-4.75;5.45;4.83;873.82;66;16;73.05;9;26;13.11;0.3;15.18;78;10;0;182.01;20931216;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2095;5.07;1.91;8.23;0;98;106;0;49;0;11;0;57;6.32;15.15;1.55;-3.35;6.35;4.54;821.19;82;11;56.28;11;29;9.87;0.3;6.8;57;0;0;100.43;20950224;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2096;4.63;1.77;7.48;0;77;103;0;66;0;16;0;42;5.71;16.35;0.15;-3.65;7.85;5.92;1077;80;16;57.44;10;10;13.37;0.47;35.2;96;71;14;335.37;20960218;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2097;4.55;1.52;7.57;0;88;93;0;56;0;11;0;49;6.05;13.45;1.45;-3.45;5.55;4.14;749.03;71;12;68.76;8;31;10.37;0.4;13.13;40;25;2;291.18;20970200;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2098;3.72;0.68;6.76;1;70;76;0;78;0;29;0;54;6.08;15.85;-1.75;-5.25;7.45;5.18;937.03;85;16;65.11;12;15;10.9;0.4;26.6;87;53;2;265.03;20980302;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2099;5.69;2.72;8.66;0;99;119;0;49;0;11;0;77;5.94;15.65;1.45;-2.75;7.95;5.85;1058.82;80;17;68.27;7;14;13.1;0.28;8.8;76;0;0;80.33;20990224;
1031500;ALPES : Mont-Blanc;1500 m;RCP8.5;2100;4.24;1.06;7.42;0;84;90;0;64;0;16;0;62;6.36;15.35;0.15;-4.15;6.35;4.33;784.3;68;13;69.76;10;14;11.39;0.46;15.97;71;25;0;178.66;21000216;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2006;-1.93;-4.79;0.92;0;15;15;0;153;19;75;9;6;5.71;6.65;-5.85;-11.25;0.85;5.71;1033.24;73;17;67.82;15;26;14.04;0.89;141.27;152;144;128;848.84;20060324;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2007;-1.61;-4.55;1.33;0;11;23;0;141;24;69;12;0;5.89;7.15;-5.15;-12.65;1.25;5.91;1069.88;77;19;61;9;21;13.79;0.74;95.68;156;153;109;536.09;20070316;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2008;-1.21;-4.03;1.61;0;25;28;0;143;17;65;12;18;5.64;7.55;-4.15;-10.15;1.65;3.98;725.02;69;9;65.23;7;11;10.34;0.79;64.6;148;120;44;419.82;20080412;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2009;-1.01;-4.19;2.17;0;29;31;0;145;19;57;8;0;6.36;8.55;-4.15;-10.35;1.85;4.41;797.32;70;12;68.85;7;12;11.15;0.63;52.4;154;115;18;336.24;20090220;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2010;-0.79;-3.62;2.05;0;23;26;0;140;14;60;13;6;5.67;7.75;-2.65;-10.25;1.95;5.7;1032.29;79;18;64.54;9;13;12.93;0.7;85.04;170;146;71;490.4;20100228;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2011;-1.85;-4.9;1.2;0;23;15;0;143;25;67;10;7;6.1;7.25;-6.75;-13.35;0.85;4.42;800.86;80;10;66.77;11;18;9.87;0.88;110.54;173;124;119;708.75;20110408;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2012;0.38;-2.72;3.48;0;52;43;0;136;3;40;0;12;6.2;9.35;-1.85;-7.35;1.85;5.04;917.32;86;17;67.49;13;13;10.57;0.75;61.56;179;98;36;417.29;20120316;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2013;0.55;-2.27;3.37;0;23;39;0;133;8;35;6;8;5.64;7.85;-1.15;-6.65;2.35;5.46;988.36;80;17;68.33;6;11;12.27;0.59;62.12;168;127;8;380.45;20130322;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2014;-1.05;-3.82;1.72;0;23;36;0;137;26;61;7;6;5.55;7.85;-5.45;-11.55;2.05;6.42;1161.67;81;23;57.8;16;10;14.16;0.81;109.37;156;120;106;734.21;20140312;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2015;-0.29;-3.08;2.51;0;31;36;0;126;12;54;0;14;5.59;9.35;-3.65;-10.55;2.45;7.37;1334.07;93;24;63.21;9;10;14.23;0.62;72.55;170;104;55;528.07;20150308;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2016;0.62;-2.26;3.5;0;40;50;0;127;13;35;6;15;5.77;9.25;-1.95;-8.05;2.65;3.9;710.55;77;9;63.62;9;14;9.07;0.76;68.84;130;110;71;516.98;20160410;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2017;-1.7;-4.87;1.47;0;23;17;0;150;31;64;9;6;6.33;6.75;-6.15;-11.55;1.45;4.39;795.34;80;10;62.71;13;29;9.8;0.65;41.15;163;80;0;229.82;20170324;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2018;0.08;-2.89;3.04;0;47;50;0;125;23;51;11;24;5.94;10.65;-4.55;-10.55;4.05;4.18;756.89;54;11;59.69;9;27;13.82;0.55;33.37;113;66;2;346.18;20180332;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2019;0.73;-2.05;3.51;0;34;40;0;130;2;33;0;0;5.55;8.85;-1.95;-6.65;1.95;5.42;981.01;78;17;69.37;9;9;12.43;0.85;99.49;161;142;104;684.46;20190412;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2020;-0.51;-3.5;2.47;0;24;24;0;158;12;47;6;0;5.97;7.45;-2.05;-8.15;0.25;4.24;771.3;82;11;49.01;15;20;9.26;0.86;81.69;182;121;82;503.27;20200408;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2021;-0.17;-3.57;3.23;0;38;20;0;162;11;26;0;7;6.8;7.55;-1.25;-8.15;0.05;3.73;674.48;49;10;69.11;6;33;13.52;0.72;55.84;174;117;8;351.12;20210424;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2022;-0.61;-3.46;2.25;0;21;34;0;149;19;46;7;0;5.72;7.65;-3.95;-10.15;0.85;6.48;1173.76;90;17;60.94;13;9;12.95;0.8;118.42;172;170;114;645.08;20220328;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2023;-1.44;-4.72;1.84;0;24;25;0;158;19;60;0;0;6.57;7.55;-4.55;-10.55;0.35;4.64;840.3;68;14;70.27;5;32;12.25;0.77;80.73;166;149;53;388.61;20230404;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2024;-0.01;-2.86;2.85;0;30;43;0;129;14;43;10;12;5.71;8.55;-3.85;-9.05;2.25;6.41;1166.51;92;20;57.2;9;11;12.56;0.59;69.02;143;113;62;510.65;20240330;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2025;-0.55;-3.6;2.51;0;27;21;0;141;12;49;0;0;6.11;8.05;-3.45;-10.15;1.65;6.28;1135.87;76;21;71.89;14;12;14.8;0.68;110.38;167;139;93;665.77;20250326;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2026;-1.8;-4.81;1.21;0;10;15;0;151;23;68;17;0;6.02;6.55;-4.85;-11.65;0.75;5.08;920.05;71;17;57.21;11;45;12.82;0.85;104.98;171;118;89;731.94;20260404;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2027;-0.09;-3.13;2.96;0;37;21;0;142;8;42;0;14;6.09;8.05;-2.85;-8.35;1.35;4.05;732.54;64;10;67.62;5;27;11.33;0.7;45.72;164;70;0;298.64;20270320;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2028;1.64;-1.38;4.67;0;50;50;0;122;0;16;0;20;6.05;10.65;0.15;-5.75;3.45;3.19;581.21;57;6;58.9;7;20;9.97;0.67;40.71;128;80;0;298.99;20280324;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2029;1.03;-1.97;4.03;0;46;49;0;119;4;33;0;6;6;9.15;-2.75;-8.25;3.05;3.49;632.46;68;8;54.1;13;16;9.09;0.76;47.24;142;99;3;328.18;20290320;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2030;-0.24;-2.97;2.5;0;17;29;0;145;8;33;0;0;5.47;7.65;-2.05;-7.95;1.75;7.35;1331.21;76;28;75.02;14;17;17.32;0.75;123.23;171;143;101;889.59;20300228;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2031;0.07;-2.56;2.7;0;31;47;0;133;8;39;0;8;5.26;8.65;-2.65;-7.85;2.35;6.03;1091.87;77;18;59.5;7;8;13.98;0.65;36.3;147;68;1;251.76;20310330;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2032;-1.35;-4.63;1.93;0;25;13;0;156;21;51;12;0;6.56;7.25;-6.25;-9.75;0.75;3.4;618.96;71;8;57.56;12;21;8.61;0.82;63.82;176;138;7;349.78;20320332;
1031800;ALPES : Mont-Blanc;1800 m;RCP8.5;2033;1.84;-1.13;4.81;0;71;72;0;102;3;37;0;42;5.94;11.05;-2.65;-8.45;5.25;3.1;560.97;60;10;56.79;8;21;9.22;0.61;31.75;99;51;9;321.15;20330320;
